"id","display_name","issn_l","count"
"https://openalex.org/S4210214890","Environmental Progress & Sustainable Energy","1944-7442",2
"https://openalex.org/S195663288","Monthly Notices of the Royal Astronomical Society","0035-8711",2
"https://openalex.org/S166929102","IET Computer Vision","1751-9632",2
"https://openalex.org/S39280739","Information Security Journal A Global Perspective","1939-3547",2
"https://openalex.org/S148523156","Physical Communication","1874-4907",2
"https://openalex.org/S4210199319","International Journal of Crowd Science","2398-7294",2
"https://openalex.org/S4210223419","EUREKA Physics and Engineering","2461-4254",2
"https://openalex.org/S30338973","Universal Access in the Information Society","1615-5289",2
"https://openalex.org/S4210184727","Law, governance and technology series","2352-1902",2
"https://openalex.org/S4210181727","Informatics and Automation","2713-3192",2
"https://openalex.org/S2764846071","Journal of Intelligent Systems","0334-1860",2
"https://openalex.org/S37151855","Journal of Medical Systems","0148-5598",2
"https://openalex.org/S36980176","Computational and Mathematical Methods in Medicine","1748-670X",2
"https://openalex.org/S4210235289","Data-Enabled Discovery and Applications","2510-1161",2
"","","3004-9261",2
"https://openalex.org/S4394736638","Journal of the American Statistical Association","0162-1459",2
"https://openalex.org/S111406016","International Journal of Adaptive Resilient and Autonomic Systems","1947-9220",2
"https://openalex.org/S2596394214","Frontiers in Oncology","2234-943X",2
"https://openalex.org/S4210228009","Advances in economics, business and management research/Advances in Economics, Business and Management Research","2352-5428",2
"https://openalex.org/S163901751","IEEE Circuits and Systems Magazine","1531-636X",2
"https://openalex.org/S133599136","Organizational Research Methods","1094-4281",2
"https://openalex.org/S4210207108","ULUSLARARASI BİLGİ GÜVENLİĞİ MÜHENDİSLİĞİ DERGİSİ","2528-9993",2
"https://openalex.org/S902750600","The Electronic Library","0264-0473",2
"https://openalex.org/S2531072874","SpringerPlus","2193-1801",2
"https://openalex.org/S4210217229","Applied System Innovation","2571-5577",2
"https://openalex.org/S935850568","Gazi Üniversitesi Mühendislik-Mimarlık Fakültesi Dergisi","1300-1884",2
"https://openalex.org/S205663195","Algorithms for Molecular Biology","1748-7188",2
"https://openalex.org/S4210193102","Artificial intelligence for engineering design analysis and manufacturing","0890-0604",2
"https://openalex.org/S132362803","Computational Statistics & Data Analysis","0167-9473",2
"https://openalex.org/S104924063","Computational Biology and Chemistry","1476-9271",2
"https://openalex.org/S4210186815","Advances in Applied Energy","2666-7924",2
"https://openalex.org/S60406085","Geoscientific model development","1991-959X",2
"https://openalex.org/S4210185182","International Journal of Systems and Service-Oriented Engineering","1947-3052",2
"https://openalex.org/S85080540","Science & Technology Libraries","0194-262X",2
"https://openalex.org/S4210207495","ESPOCH Congresses The Ecuadorian Journal of S T E A M","2789-5009",2
"https://openalex.org/S160107561","SIAM Review","0036-1445",2
"https://openalex.org/S2476799526","IEEE Transactions on Human-Machine Systems","2168-2291",2
"https://openalex.org/S1131227","Methods in Ecology and Evolution","2041-210X",2
"https://openalex.org/S4210171019","REVISTA INTERNACIONAL CONSINTER DE DIREITO","2183-6396",2
"https://openalex.org/S183885566","Real-Time Systems","0922-6443",2
"https://openalex.org/S4210219554","Frontiers in Bioinformatics","2673-7647",2
"https://openalex.org/S2596068225","Frontiers in Sociology","2297-7775",2
"https://openalex.org/S59098468","Bulletin of the Seismological Society of America","0037-1106",2
"https://openalex.org/S165057322","Production Planning & Control","0953-7287",2
"https://openalex.org/S4210206574","Artificial intelligence","2633-1403",2
"https://openalex.org/S4210201254","IEEE Internet of Things Magazine","2576-3180",2
"https://openalex.org/S28293273","IET Computers & Digital Techniques","1751-8601",2
"https://openalex.org/S187114417","Evolutionary Bioinformatics","1176-9343",2
"https://openalex.org/S4210239436","Computational biology","1568-2684",2
"https://openalex.org/S8427965","Biomedical Signal Processing and Control","1746-8094",2
"https://openalex.org/S81410195","Manufacturing & Service Operations Management","1523-4614",2
"https://openalex.org/S4306420795","Revue internationale de géomatique","1260-5875",2
"https://openalex.org/S4210228715","Journal of Geophysical Research Solid Earth","2169-9313",2
"https://openalex.org/S148277943","SAGE Open","2158-2440",2
"https://openalex.org/S2764365271","Journal of Computer Science and Cybernetics","1813-9663",2
"https://openalex.org/S2499294830","CSI Transactions on ICT","2277-9078",2
"https://openalex.org/S112952035","Social Indicators Research","0303-8300",2
"https://openalex.org/S99909709","Urban forestry & urban greening","1610-8167",2
"https://openalex.org/S4210240979","Journal of Computer Sciences Institute","2544-0764",2
"https://openalex.org/S144758376","International Journal of Applied Evolutionary Computation","1942-3594",2
"https://openalex.org/S145553572","International Journal of General Systems","0308-1079",2
"https://openalex.org/S89543202","ISA Transactions","0019-0578",2
"https://openalex.org/S124503262","International Journal of Intelligent Computing and Cybernetics","1756-378X",2
"https://openalex.org/S4210181451","XRDS Crossroads The ACM Magazine for Students","1528-4972",2
"https://openalex.org/S4210225821","Network Neuroscience","2472-1751",2
"https://openalex.org/S4210232664","npj Computational Materials","2057-3960",2
"https://openalex.org/S4210218963","Matematicheskoe modelirovanie","0234-0879",2
"https://openalex.org/S114379355","Logical Methods in Computer Science","1860-5974",2
"https://openalex.org/S183582160","International Journal of Electrical Engineering Education","0020-7209",2
"https://openalex.org/S2764739556","Cell Systems","2405-4712",2
"https://openalex.org/S127754761","Journal of Water Resources Planning and Management","0733-9496",2
"https://openalex.org/S2502544478","IEEE Transactions on Control of Network Systems","2325-5870",2
"https://openalex.org/S4210230202","Plants","2223-7747",2
"https://openalex.org/S207090427","Requirements Engineering","0947-3602",2
"https://openalex.org/S45645249","Procedia Engineering","1877-7058",2
"https://openalex.org/S4210173887","International Journal of Academic Research in Progressive Education and Development","2226-6348",2
"https://openalex.org/S4210233079","Advanced technologies and societal change","2191-6853",2
"https://openalex.org/S4210227477","JOURNAL OF MECHANICS OF CONTINUA AND MATHEMATICAL SCIENCES","0973-8975",2
"https://openalex.org/S122922407","Information Technology and Management","1385-951X",2
"https://openalex.org/S24251679","Applied Numerical Mathematics","0168-9274",2
"https://openalex.org/S4210195130","Program systems theory and applications","2079-3316",2
"https://openalex.org/S38703467","ACM Transactions on Modeling and Computer Simulation","1049-3301",2
"https://openalex.org/S79392371","Journal of Hydroinformatics","1464-7141",2
"https://openalex.org/S18902827","Discrete Mathematics","0012-365X",2
"https://openalex.org/S192723185","Knowledge Management Research & Practice","1477-8238",2
"https://openalex.org/S4210200043","International Journal of Business Analytics","2334-4547",2
"https://openalex.org/S116712389","European Journal of Information Systems","0960-085X",2
"https://openalex.org/S4210169567","International Journal of Recent Technology and Engineering (IJRTE)","2277-3878",2
"https://openalex.org/S2764498735","Annals of the American Association of Geographers","2469-4452",2
"","","2972-3701",2
"https://openalex.org/S141140845","Top","1134-5764",2
"https://openalex.org/S153329750","Communications in Statistics - Simulation and Computation","0361-0918",2
"https://openalex.org/S134936796","Ubiquity","1530-2180",2
"https://openalex.org/S4210176684","Èlektronnoe modelirovanie","0204-3572",2
"https://openalex.org/S101091692","IEEE Technology and Society Magazine","0278-0097",2
"https://openalex.org/S4210173698","Journal of Applied and Computational Topology","2367-1734",2
"https://openalex.org/S51041755","International Journal of Ambient Computing and Intelligence","1941-6237",2
"https://openalex.org/S1001844925","International Journal of Natural Computing Research","1947-928X",2
"https://openalex.org/S2764654876","Journal of Shanghai University (English Edition)","1007-6417",2
"https://openalex.org/S11075324","International Journal of Strategic Information Technology and Applications","1947-3095",2
"https://openalex.org/S52363224","Composite Structures","0263-8223",2
"https://openalex.org/S946213959","Atmosphere","2073-4433",2
"https://openalex.org/S4210219319","International series in management science/operations research/International series in operations research & management science","0884-8289",2
"https://openalex.org/S171045950","International Journal of Handheld Computing Research","1947-9158",2
"https://openalex.org/S2764367193","Biodiversity Data Journal","1314-2828",2
"https://openalex.org/S2482923289","IET Biometrics","2047-4938",2
"https://openalex.org/S54043040","Microsystem Technologies","0946-7076",2
"https://openalex.org/S4210203469","Advances in library and information science (ALIS) book series","2326-4136",2
"https://openalex.org/S4210215209","Synthesis lectures on information security, privacy, and trust","1945-9742",2
"https://openalex.org/S4210173284","WSEAS TRANSACTIONS ON INFORMATION SCIENCE AND APPLICATIONS","1790-0832",2
"https://openalex.org/S153281200","Applied Mathematical Modelling","0307-904X",2
"https://openalex.org/S102063886","Journal of Ocean University of China","1672-5182",2
"https://openalex.org/S4210220312","International Journal of Logistics Research and Applications","1367-5567",2
"https://openalex.org/S114114101","Architectural Engineering and Design Management","1745-2007",2
"https://openalex.org/S4210182288","Physical review. A/Physical review, A","2469-9926",2
"https://openalex.org/S2765037494","Spatial Statistics","2211-6753",2
"https://openalex.org/S187110076","IEEE Transactions on NanoBioscience","1536-1241",2
"https://openalex.org/S4210223920","Advances in civil and industrial engineering book series","2326-6139",2
"https://openalex.org/S7804318","GIScience & Remote Sensing","1548-1603",2
